seconds_from_start,x,y,z,finished
38.937,404.6338195800781,10.045344352722168,670.8777465820312,0
39.0,404.288818359375,10.04548168182373,673.6189575195312,0
39.062,404.1592712402344,10.043307304382324,676.3214111328125,0
39.125,404.23046875,10.039153099060059,678.9874267578125,0
39.187,404.52734375,10.033226013183594,681.6672973632812,0
39.25,405.1551208496094,10.031280517578125,684.7943115234375,0
39.312,405.9363098144531,10.036430358886719,687.4532470703125,0
39.375,406.9408874511719,10.041666030883789,690.0725708007812,0
39.437,408.3911437988281,10.044574737548828,693.0534057617188,0
39.5,409.8676452636719,10.044239044189453,695.52490234375,0
39.562,411.55413818359375,10.042154312133789,697.9004516601562,0
39.625,413.77789306640625,10.039163589477539,700.5277709960938,0
39.687,415.89398193359375,10.037675857543945,702.6373291015625,0
39.75,418.1931457519531,10.037837028503418,704.59912109375,0
39.812,420.656005859375,10.038166046142578,706.411865234375,0
39.875,423.25555419921875,10.036073684692383,708.0929565429688,0
39.937,426.4349060058594,10.031407356262207,709.904296875,0
40.0,429.26947021484375,10.026946067810059,711.3369750976562,0
40.062,432.69439697265625,10.02294921875,712.8724975585938,0
40.125,435.7207946777344,10.021344184875488,714.0822143554688,0
40.187,438.2945556640625,10.020042419433594,715.0386962890625,0
40.25,441.9743347167969,10.019752502441406,716.2947387695312,0
40.312,445.1844177246094,10.019160270690918,717.306396484375,0
40.375,448.44091796875,10.019163131713867,718.2490234375,0
40.437,452.29766845703125,10.020758628845215,719.251953125,0
40.5,455.6494445800781,10.02184772491455,720.0328979492188,0
40.562,459.04443359375,10.022672653198242,720.7310180664062,0
40.625,463.05169677734375,10.02096176147461,721.4707641601562,0
40.687,466.5210266113281,10.017013549804688,722.0650024414062,0
40.75,470.01922607421875,10.013153076171875,722.6364135742188,0
40.812,474.1348571777344,10.012310028076172,723.2850952148438,0
40.875,477.69134521484375,10.015799522399902,723.8316040039062,0
40.937,481.27392578125,10.021065711975098,724.3734741210938,0
41.0,484.8824462890625,10.02497673034668,724.9140014648438,0
41.062,488.5165100097656,10.025834083557129,725.4537963867188,0
41.125,492.1773986816406,10.023797035217285,725.9859008789062,0
41.187,496.4862976074219,10.020416259765625,726.548095703125,0
41.25,500.2150573730469,10.022629737854004,726.9384765625,0
41.312,503.9777526855469,10.026850700378418,727.2289428710938,0
41.375,508.4063720703125,10.0286283493042,727.4561767578125,0
41.437,512.232177734375,10.025202751159668,727.58984375,0
41.5,516.083984375,10.018766403198242,727.6845703125,0
41.562,519.9607543945312,10.013341903686523,727.7186889648438,0
41.625,524.5123291015625,10.013306617736816,727.64794921875,0
41.687,528.4270629882812,10.018340110778809,727.4757080078125,0
41.75,532.3363037109375,10.024014472961426,727.2112426757812,0
41.812,536.8862915039062,10.028352737426758,726.791259765625,0
41.875,540.7748413085938,10.028646469116211,726.3306274414062,0
41.937,544.6678466796875,10.026398658752441,725.7685546875,0
42.0,548.5722045898438,10.022068977355957,725.1189575195312,0
42.062,553.1451416015625,10.015748023986816,724.2808227539062,0
42.125,557.076416015625,10.013055801391602,723.4860229492188,0
42.187,561.0196533203125,10.013164520263672,722.6268310546875,0
42.25,564.9730224609375,10.015752792358398,721.7005004882812,0
42.312,569.6033325195312,10.019035339355469,720.562255859375,0
42.375,573.59130859375,10.020796775817871,719.5535888671875,0
42.437,577.5978393554688,10.021424293518066,718.5178833007812,0
42.5,581.6139526367188,10.021430969238281,717.4242553710938,0
42.562,586.2935791015625,10.021430015563965,716.0232543945312,0
42.625,590.27783203125,10.027068138122559,714.65771484375,0
42.687,594.2174682617188,10.035553932189941,713.106201171875,0
42.75,598.0943603515625,10.047331809997559,711.3516235351562,0
42.812,601.8917846679688,10.053584098815918,709.3845825195312,0
42.875,605.6021728515625,10.051719665527344,707.2138671875,0
42.937,609.831787109375,10.039755821228027,704.4640502929688,0
43.0,613.3885498046875,10.026082038879395,701.958740234375,0
43.062,616.881103515625,10.016201972961426,699.3258666992188,0
43.125,620.8513793945312,10.015588760375977,696.0755004882812,0
43.187,624.1322021484375,10.02538776397705,693.111083984375,0
43.25,627.276611328125,10.039700508117676,689.97216796875,0
43.312,630.7493896484375,10.053666114807129,686.0888671875,0
43.375,633.5411987304688,10.05819034576416,682.5744018554688,0
43.437,636.147216796875,10.055203437805176,678.8943481445312,0
43.5,638.5535888671875,10.04772663116455,675.055908203125,0
43.562,641.0914916992188,10.03914737701416,670.3895263671875,0
43.625,643.0221557617188,10.035836219787598,666.2406005859375,0
43.687,644.7388305664062,10.035611152648926,661.9747924804688,0
43.75,646.2734985351562,10.035561561584473,657.615234375,0
43.812,647.6866455078125,10.031661987304688,653.1890869140625,0
43.875,649.2933959960938,10.020134925842285,647.9801025390625,0
43.937,650.724365234375,10.01276969909668,643.505615234375,0
44.0,652.2750244140625,10.025513648986816,639.0472412109375,0
44.062,653.9837646484375,10.04161548614502,634.6473999023438,0
44.125,656.1679077148438,10.052284240722656,629.710205078125,0
44.187,658.210693359375,10.056899070739746,625.6663818359375,0
44.25,660.4132080078125,10.05423641204834,621.8079833984375,0
44.312,662.7742919921875,10.046661376953125,618.1456298828125,0
44.375,665.7205200195312,10.037062644958496,614.1341552734375,0
44.437,668.3991088867188,10.035161018371582,610.9310302734375,0
44.5,671.2076416015625,10.036969184875488,607.95166015625,0
44.562,674.13134765625,10.042030334472656,605.202392578125,0
44.625,677.6686401367188,10.047815322875977,602.2901000976562,0
44.687,680.7922973632812,10.050138473510742,600.0502319335938,0
44.75,683.98486328125,10.049298286437988,598.049560546875,0
44.812,687.2318115234375,10.04614543914795,596.2902221679688,0
44.875,690.5183715820312,10.042360305786133,594.7733154296875,0
44.937,694.3827514648438,10.039410591125488,593.3101196289062,0
45.0,697.7030639648438,10.03966236114502,592.3157348632812,0
45.062,701.5647583007812,10.041342735290527,591.4572143554688,0
45.125,704.846923828125,10.042912483215332,590.9752807617188,0
45.187,708.0875854492188,10.043701171875,590.7219848632812,0
45.25,711.2723999023438,10.043391227722168,590.692138671875,0
45.312,714.3872680664062,10.042241096496582,590.8803100585938,0
45.375,717.4181518554688,10.040811538696289,591.2803955078125,0
45.437,720.8596801757812,10.03824234008789,592.0123901367188,0
45.5,723.7824096679688,10.034643173217773,592.8810424804688,0
45.562,726.66552734375,10.035566329956055,593.975830078125,0
45.625,729.9559936523438,10.04111385345459,595.53662109375,0
45.687,732.693603515625,10.044228553771973,597.113037109375,0
45.75,735.3370361328125,10.044363975524902,598.9039306640625,0
45.812,737.8714599609375,10.042975425720215,600.9029541015625,0
45.875,740.6690063476562,10.040536880493164,603.4884643554688,0
45.937,742.9133911132812,10.039008140563965,605.9118041992188,0
46.0,745.0015869140625,10.038752555847168,608.5158081054688,0
46.062,746.9156494140625,10.039482116699219,611.2816772460938,0
46.125,748.642333984375,10.040809631347656,614.1922607421875,0
46.187,750.4074096679688,10.042234420776367,617.7523803710938,0
46.25,751.7060546875,10.041987419128418,620.9259643554688,0
46.312,752.8336791992188,10.037875175476074,624.189208984375,0
46.375,753.979736328125,10.028712272644043,628.0826416015625,0
46.437,754.8532104492188,10.019702911376953,631.4774169921875,0
46.5,755.62158203125,10.014737129211426,634.9210815429688,0
46.562,756.2784423828125,10.01539421081543,638.4115600585938,0
46.625,756.8200073242188,10.02031135559082,641.9462890625,0
46.687,757.3455200195312,10.025202751159668,646.1170654296875,0
46.75,757.7396240234375,10.024881362915039,649.7255249023438,0
46.812,758.1016845703125,10.020904541015625,653.3624267578125,0
46.875,758.4987182617188,10.015630722045898,657.6394653320312,0
46.937,758.8233032226562,10.014554023742676,661.3328247070312,0
47.0,759.1383666992188,10.017975807189941,665.0518188476562,0
47.062,759.4459838867188,10.021919250488281,668.7974243164062,0
47.125,759.720703125,10.024314880371094,672.5703735351562,0
47.187,759.9751586914062,10.024041175842285,677.0070190429688,0
47.25,760.11962890625,10.025938987731934,680.840087890625,0
47.312,760.207763671875,10.027196884155273,684.6997680664062,0
47.375,760.2645263671875,10.02358341217041,689.235107421875,0
47.437,760.2879638671875,10.018523216247559,693.1488037109375,0
47.5,760.2722778320312,10.015206336975098,697.0677490234375,0
47.562,760.2073364257812,10.01536750793457,700.9841918945312,0
47.625,760.0794067382812,10.018211364746094,704.8985595703125,0
47.687,759.8256225585938,10.02359676361084,709.4681396484375,0
47.75,759.4947509765625,10.02949047088623,713.4010009765625,0
47.812,758.9152221679688,10.035433769226074,717.9967041015625,0
47.875,758.2149658203125,10.041938781738281,721.9283447265625,0
47.937,757.3052368164062,10.046010971069336,725.8387451171875,0
48.0,756.1734619140625,10.04634952545166,729.7125244140625,0
48.062,754.8121948242188,10.044154167175293,733.5340576171875,0
48.125,753.2174072265625,10.041370391845703,737.2869873046875,0
48.187,751.0616455078125,10.039613723754883,741.5570678710938,0
48.25,748.9638671875,10.040176391601562,745.1057739257812,0
48.312,746.6405639648438,10.042208671569824,748.5365600585938,0
48.375,744.0984497070312,10.044620513916016,751.83447265625,0
48.437,740.8711547851562,10.045975685119629,755.5001831054688,0
48.5,737.915771484375,10.04278564453125,758.5,0
48.562,734.803466796875,10.037491798400879,761.370849609375,0
48.625,730.9971313476562,10.031124114990234,764.5628051757812,0
48.687,727.5767822265625,10.029545783996582,767.1387939453125,0
48.75,724.0076904296875,10.03294849395752,769.5426025390625,0
48.812,720.293212890625,10.039684295654297,771.7568359375,0
48.875,715.7861938476562,10.047396659851074,774.0813598632812,0
48.937,711.7862548828125,10.050848960876465,775.8403930664062,0
49.0,707.6812133789062,10.048178672790527,777.4009399414062,0
49.062,703.490478515625,10.039473533630371,778.7922973632812,0
49.125,698.5220947265625,10.02437973022461,780.2680053710938,0
49.187,694.9332275390625,10.013814926147461,781.2572631835938,0
49.25,689.8558349609375,10.007623672485352,782.5521240234375,0
49.312,685.4514770507812,10.011541366577148,783.5536499023438,0
49.375,680.2451171875,10.027223587036133,784.5352172851562,0
49.437,675.727294921875,10.0411376953125,785.197021484375,0
49.5,671.1660766601562,10.04719352722168,785.7092895507812,0
49.562,666.5692749023438,10.04163646697998,786.1127319335938,0
49.625,661.16796875,10.024176597595215,786.4946899414062,0
49.687,656.5087280273438,10.008813858032227,786.7705078125,0
49.75,651.8948974609375,10.011445999145508,787.0072021484375,0
49.812,647.3662719726562,10.021832466125488,787.216064453125,0
49.875,642.1875610351562,10.030926704406738,787.4368286132812,0
49.937,637.8353881835938,10.032692909240723,787.61328125,0
50.0,633.5616455078125,10.0298490524292,787.7816162109375,0
50.062,629.36572265625,10.02389907836914,787.944580078125,0
50.125,624.5697631835938,10.017682075500488,788.12939453125,0
50.187,620.5944213867188,10.016934394836426,788.2816772460938,0
50.25,616.8013916015625,10.023856163024902,788.4257202148438,0
50.312,613.1849975585938,10.032613754272461,788.5618896484375,0
50.375,609.182861328125,10.037965774536133,788.712158203125,0
50.437,605.9351806640625,10.036437034606934,788.8338623046875,0
50.5,602.8531494140625,10.03060245513916,788.94921875,0
50.562,599.9136352539062,10.023040771484375,789.0591430664062,0
50.625,596.5618896484375,10.013041496276855,789.1939697265625,0
50.687,593.7517700195312,10.009625434875488,789.3506469726562,0
50.75,591.004638671875,10.015754699707031,789.582763671875,0
50.812,588.3272705078125,10.02768611907959,789.9339599609375,0
50.875,585.7291870117188,10.039597511291504,790.4281616210938,0
50.937,582.8109130859375,10.047499656677246,791.1914672851562,0
51.0,580.406005859375,10.045631408691406,791.9793090820312,0
51.062,578.0848999023438,10.035032272338867,792.859130859375,0
51.125,575.4669189453125,10.017173767089844,793.9501953125,0
51.187,573.2899780273438,10.008047103881836,794.9154052734375,0
51.25,571.169189453125,10.010903358459473,795.8922729492188,0
51.312,569.0985107421875,10.016769409179688,796.8689575195312,0
51.375,567.0736083984375,10.02299690246582,797.8391723632812,0
51.437,564.7647094726562,10.026859283447266,798.9564819335938,0
51.5,562.8285522460938,10.025923728942871,799.8984985351562,0
51.562,560.6139526367188,10.021546363830566,800.9686889648438,0
51.625,559.052001953125,10.018234252929688,801.6917114257812,0
51.687,557.1905517578125,10.018200874328613,802.4909057617188,0
51.75,555.0217895507812,10.02518081665039,803.2796630859375,0
51.812,553.1638793945312,10.033695220947266,803.8052368164062,0
51.875,551.3155517578125,10.039002418518066,804.2037353515625,0
51.937,549.1790161132812,10.036375045776367,804.5292358398438,0
52.0,547.3182983398438,10.024466514587402,804.7205200195312,0
52.062,545.413330078125,10.01276683807373,804.8279418945312,0
52.125,543.4695434570312,10.00821590423584,804.8262939453125,0
52.187,541.1653442382812,10.018789291381836,804.6405029296875,0
52.25,539.1759033203125,10.032872200012207,804.3001708984375,0
52.312,537.1917114257812,10.044754028320312,803.7805786132812,0
52.375,535.2308959960938,10.049304008483887,803.075439453125,0
52.437,532.9822998046875,10.043086051940918,802.0372314453125,0
52.5,531.0907592773438,10.030948638916016,800.984130859375,0
52.562,528.9095458984375,10.01516056060791,799.6148681640625,0
52.625,527.357177734375,10.00680923461914,798.5676879882812,0
52.687,525.4918823242188,10.006583213806152,797.25146484375,0
52.75,523.2996826171875,10.012210845947266,795.6519165039062,0
52.812,521.4003295898438,10.01887321472168,794.2368774414062,0
52.875,519.1572875976562,10.024803161621094,792.5416870117188,0
52.937,517.22705078125,10.02578353881836,791.0320434570312,0
53.0,515.3096313476562,10.023656845092773,789.4483642578125,0
53.062,513.163818359375,10.024468421936035,787.4885864257812,0
53.125,511.7467346191406,10.029090881347656,786.0294189453125,0
53.187,509.94744873046875,10.039624214172363,783.90087890625,0
53.25,508.590087890625,10.044672012329102,782.0021362304688,0
53.312,507.2355651855469,10.044536590576172,779.7125854492188,0
53.375,506.2793884277344,10.040400505065918,777.70068359375,0
53.437,505.6314697265625,10.036645889282227,776.0005493164062,0
53.5,504.9552001953125,10.032800674438477,773.602783203125,0
53.562,504.59039306640625,10.032215118408203,771.5498046875,0
53.625,504.4126281738281,10.034374237060547,769.1823120117188,0
53.687,504.4667663574219,10.037071228027344,767.1968994140625,0
53.75,504.7041320800781,10.039214134216309,765.2698364257812,0
53.812,505.1171875,10.039713859558105,763.4142456054688,0
53.875,505.71441650390625,10.036299705505371,761.5934448242188,0
53.937,506.6518859863281,10.031156539916992,759.5169677734375,0
54.0,507.6605529785156,10.032890319824219,757.802001953125,0
54.062,508.8536682128906,10.035357475280762,756.16845703125,0
54.125,510.223876953125,10.03743839263916,754.6354370117188,0
54.187,512.0335083007812,10.038204193115234,752.9989013671875,0
54.25,513.752685546875,10.038228988647461,751.74462890625,0
54.312,515.6134033203125,10.0377197265625,750.6452026367188,0
54.375,517.9435424804688,10.037099838256836,749.5765991210938,0
54.437,520.0590209960938,10.036945343017578,748.858642578125,0
54.5,522.2650756835938,10.037257194519043,748.335205078125,0
54.562,524.54345703125,10.0378999710083,748.0149536132812,0
54.625,527.2686157226562,10.037935256958008,747.8975830078125,0
54.687,529.6454467773438,10.034801483154297,747.9888305664062,0
54.75,532.0509033203125,10.02889633178711,748.2235107421875,0
54.812,534.4840698242188,10.020683288574219,748.5573120117188,0
54.875,537.3596801757812,10.011449813842773,749.0333862304688,0
54.937,539.8582153320312,10.008938789367676,749.4947509765625,0
55.0,542.3902587890625,10.011374473571777,749.9912719726562,0
55.062,545.3883056640625,10.01711368560791,750.6029052734375,0
55.125,547.9968872070312,10.022115707397461,751.1476440429688,0
55.187,550.6369018554688,10.024528503417969,751.705322265625,0
55.25,553.2838745117188,10.02383041381836,752.2417602539062,0
55.312,555.9381103515625,10.0209379196167,752.7278442382812,0
55.375,559.05517578125,10.021557807922363,753.2071533203125,0
55.437,561.7747802734375,10.02401065826416,753.5399169921875,0
55.5,564.539306640625,10.023816108703613,753.8252563476562,0
55.562,567.3469848632812,10.02054500579834,754.0807495117188,0
55.625,570.6739501953125,10.014898300170898,754.3546752929688,0
55.687,573.5682373046875,10.014190673828125,754.5746459960938,0
55.75,576.501953125,10.016364097595215,754.7861328125,0
55.812,579.4752197265625,10.019011497497559,754.9923706054688,0
55.875,582.9945068359375,10.021137237548828,755.2294311523438,0
55.937,586.054443359375,10.02117919921875,755.4318237304688,0
56.0,589.1544189453125,10.019837379455566,755.6356201171875,0
56.062,592.8203125,10.01826286315918,755.8765258789062,0
56.125,596.0045166015625,10.017717361450195,756.085693359375,0
56.187,599.227783203125,10.017729759216309,756.2970581054688,0
56.25,602.4902954101562,10.018195152282715,756.5103759765625,0
56.312,606.3460693359375,10.018850326538086,756.761474609375,0
56.375,609.6917724609375,10.019156455993652,756.9732666015625,0
56.437,613.0652465820312,10.01919937133789,757.1464233398438,0
56.5,616.464111328125,10.020645141601562,757.2449340820312,0
56.562,620.4591674804688,10.02741813659668,757.19580078125,0
56.625,623.9015502929688,10.038249969482422,756.9814453125,0
56.687,627.3552856445312,10.042402267456055,756.61962890625,0
56.75,630.8187866210938,10.03750228881836,756.1363525390625,0
56.812,634.8757934570312,10.022588729858398,755.4708251953125,0
56.875,638.3704223632812,10.008813858032227,754.83984375,0
56.937,641.8818359375,10.007454872131348,754.167236328125,0
57.0,645.4130249023438,10.013120651245117,753.462646484375,0
57.062,648.9578247070312,10.021069526672363,752.7024536132812,0
57.125,652.5068969726562,10.027240753173828,751.8567504882812,0
57.187,656.6334838867188,10.033326148986816,750.7045288085938,0
57.25,660.1538696289062,10.0383939743042,749.5726318359375,0
57.312,663.6610717773438,10.037982940673828,748.3232421875,0
57.375,667.1647338867188,10.029780387878418,746.9924926757812,0
57.437,671.2581787109375,10.01492691040039,745.3681030273438,0
57.5,674.7772216796875,10.008031845092773,743.929443359375,0
57.562,678.3004150390625,10.013118743896484,742.4374389648438,0
57.625,681.8153076171875,10.0209321975708,740.8668823242188,0
57.687,685.8746337890625,10.028481483459473,738.8785400390625,0
57.75,689.2916259765625,10.03780746459961,737.0027465820312,0
57.812,692.61865234375,10.047714233398438,734.9542846679688,0
57.875,695.7757568359375,10.050780296325684,732.7664184570312,0
57.937,699.2166748046875,10.049100875854492,730.049072265625,0
58.0,701.959228515625,10.044441223144531,727.6246337890625,0
58.062,704.9107666015625,10.037251472473145,724.7510986328125,0
58.125,707.1898803710938,10.03537368774414,722.2230224609375,0
58.187,709.2271728515625,10.035930633544922,719.641357421875,0
58.25,711.0238647460938,10.037959098815918,717.0226440429688,0
58.312,712.8214721679688,10.045005798339844,713.9453125,0
58.375,714.1107788085938,10.050443649291992,711.3040161132812,0
58.437,715.1709594726562,10.050695419311523,708.6734008789062,0
58.5,716.0057373046875,10.045350074768066,706.0668334960938,0
58.562,716.619140625,10.040140151977539,703.4998168945312,0
58.625,717.0147094726562,10.036669731140137,700.9856567382812,0
58.687,717.2111206054688,10.034778594970703,698.1387939453125,0
58.75,717.1633911132812,10.036806106567383,695.789306640625,0
58.812,716.870849609375,10.039531707763672,693.172119140625,0
58.875,716.3822631835938,10.044386863708496,691.0547485351562,0
58.937,715.675048828125,10.048238754272461,689.053466796875,0
59.0,714.8092651367188,10.046602249145508,687.1669311523438,0
59.062,713.7963256835938,10.041101455688477,685.4075927734375,0
59.125,712.4448852539062,10.033892631530762,683.532470703125,0
59.187,711.156982421875,10.030071258544922,682.090087890625,0
59.25,709.7662963867188,10.0296630859375,680.81005859375,0
59.312,708.2946166992188,10.031669616699219,679.69189453125,0
59.375,706.7701416015625,10.032726287841797,678.7154541015625,0
59.437,705.2217407226562,10.030220031738281,677.8490600585938,0
59.5,703.4412231445312,10.02114200592041,676.9061279296875,0
59.562,701.9754638671875,10.0132474899292,676.13134765625,0
59.625,700.6040649414062,10.023365020751953,675.343994140625,0
59.687,699.1476440429688,10.032696723937988,674.3756103515625,0
59.75,698.0341186523438,10.038269996643066,673.4951782226562,0
59.812,697.0518798828125,10.040093421936035,672.5701293945312,0
59.875,696.0938110351562,10.037321090698242,671.4144897460938,0
59.937,695.415283203125,10.030085563659668,670.3614501953125,0
60.0,694.8610229492188,10.02346420288086,669.2732543945312,0
60.062,694.4339599609375,10.020380973815918,668.1622314453125,0
60.125,694.0960083007812,10.020672798156738,666.8544921875,0
60.187,693.9393920898438,10.022967338562012,665.7393188476562,0
60.25,693.8995361328125,10.02612018585205,664.6432495117188,0
60.312,693.9910888671875,10.028504371643066,663.4037475585938,0
60.375,694.1409912109375,10.028636932373047,662.5524291992188,0
60.437,694.4591064453125,10.02679443359375,661.4188232421875,0
60.5,694.8232421875,10.024230003356934,660.5090942382812,0
60.562,695.26318359375,10.021524429321289,659.6629638671875,0
60.625,695.860107421875,10.01878833770752,658.7630615234375,0
60.687,696.4317016601562,10.018328666687012,658.07080078125,0
60.75,697.0484619140625,10.019378662109375,657.4539184570312,0
60.812,697.70068359375,10.0209321975708,656.9132080078125,0
60.875,698.4940185546875,10.022083282470703,656.3778076171875,0
60.937,699.1921997070312,10.02192497253418,655.9989624023438,0
61.0,699.899169921875,10.020800590515137,655.6921997070312,0
61.062,700.6080322265625,10.019217491149902,655.45556640625,0
61.125,701.3123779296875,10.017668724060059,655.2864990234375,0
61.187,702.1206665039062,10.016288757324219,655.1705322265625,0
61.25,702.7955932617188,10.016114234924316,655.1362915039062,0
61.312,703.5552978515625,10.016769409179688,655.16650390625,0
61.375,704.0764770507812,10.017346382141113,655.2302856445312,0
61.437,704.77197265625,10.01771068572998,655.3726806640625,0
61.453,704.9628295898438,10.017669677734375,655.4237060546875,1
